,0,1,2,3,4,5,6,7,8,9,10
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6954243183135986,0.29940104484558105
57,0.0,0.0,0.0,0.0,0.9182881712913513,0.062041182070970535,0.0,0.0,0.0,0.010469299741089344,0.0
58,0.8692684769630432,0.0,0.12468872219324112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.13590256869792938,0.08028078824281693,0.051227934658527374,0.0,0.0,0.718322217464447,0.0,0.011745547875761986,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980480968952179,0.0
61,0.0,0.47778773307800293,0.0,0.090688057243824,0.0,0.0,0.0,0.0,0.42878955602645874,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799667000770569,0.0
63,0.0,0.10653293132781982,0.0,0.8903100490570068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.08189936727285385,0.11625056713819504,0.0,0.016083089634776115,0.3762599229812622,0.40730103850364685,0.0,0.0,0.0,0.0
65,0.21563294529914856,0.0,0.0,0.0,0.0,0.7787922024726868,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.5775237083435059,0.0,0.0,0.39350593090057373,0.0,0.0,0.0,0.0,0.0
67,0.0,0.3130113184452057,0.0,0.0,0.0,0.0,0.0,0.6719762682914734,0.0,0.0,0.0
68,0.0,0.9240942001342773,0.0,0.0,0.0,0.0,0.0,0.07288549095392227,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.7822217345237732,0.09357066452503204,0.0,0.0,0.0,0.12009897828102112
70,0.5845565795898438,0.0,0.0,0.0,0.0,0.0,0.0,0.3223845660686493,0.0,0.0,0.08719910681247711
71,0.0,0.30015772581100464,0.0,0.11245528608560562,0.0,0.0,0.0,0.0,0.0,0.10967403650283813,0.472420334815979
72,0.0,0.0,0.0,0.9958503246307373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655791521072388,0.0,0.0,0.0
74,0.0,0.0,0.0,0.8687704801559448,0.12690870463848114,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.044915571808815,0.0,0.0,0.0,0.945344090461731,0.0,0.0,0.0,0.0,0.0
76,0.0,0.1339177042245865,0.10378866642713547,0.0,0.7152974009513855,0.0,0.0,0.0,0.0,0.0,0.043864309787750244
77,0.0,0.0,0.11236676573753357,0.0,0.12621302902698517,0.75830078125,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6075991988182068,0.0,0.0,0.3910755515098572
79,0.14142251014709473,0.0,0.0,0.0,0.0,0.46445178985595703,0.0,0.0,0.0,0.0,0.38909026980400085
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799667596817017,0.0
81,0.0,0.07598955929279327,0.0,0.9211877584457397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9901363253593445,0.0
83,0.0,0.15603908896446228,0.0,0.8404706120491028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.99534672498703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.023195073008537292,0.09916402399539948,0.0,0.4549526274204254,0.0,0.028774244710803032,0.0,0.3918834328651428
86,0.0,0.0,0.0,0.9963957667350769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.9963082075119019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.42768219113349915,0.0,0.0,0.0,0.0,0.0,0.04483240097761154,0.3435603678226471,0.0,0.0,0.18155014514923096
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799667596817017,0.0
90,0.5342124700546265,0.0,0.0,0.0,0.22416453063488007,0.0,0.08474893867969513,0.014004717580974102,0.0,0.0,0.14043653011322021
91,0.0,0.0,0.0,0.0,0.0,0.0,0.08516981452703476,0.2399076372385025,0.0,0.18587644398212433,0.4815540611743927
92,0.0,0.08009736984968185,0.26165130734443665,0.1420566886663437,0.07946600019931793,0.0,0.0,0.3550344407558441,0.0,0.0,0.07919972389936447
93,0.0,0.0,0.0,0.5713261961936951,0.42360132932662964,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9877391457557678,0.0
95,0.8071308135986328,0.0,0.0,0.0,0.0,0.0,0.18782198429107666,0.0,0.0,0.0,0.0
96,0.0,0.0,0.16525116562843323,0.0,0.0,0.8286816477775574,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.9952894449234009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.313054621219635,0.06841417402029037,0.0,0.0,0.0,0.0,0.0,0.6163360476493835,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799667000770569,0.0
100,0.0,0.31034690141677856,0.0,0.07249641418457031,0.17192485928535461,0.0,0.0,0.0,0.43933218717575073,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799666404724121,0.0
102,0.0914730429649353,0.0,0.17994347214698792,0.0,0.0,0.16659389436244965,0.0,0.5515937209129333,0.0,0.0,0.0
103,0.0,0.0,0.0,0.9958947896957397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.1673787236213684,0.0,0.12151411920785904,0.30039143562316895,0.0,0.0,0.39604535698890686,0.0,0.0,0.0
105,0.0,0.24975226819515228,0.4819977879524231,0.0,0.019858192652463913,0.023560108616948128,0.0,0.019458066672086716,0.0,0.0,0.2046084702014923
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9838139414787292,0.0
107,0.04473436251282692,0.0,0.0,0.0,0.0,0.9316505789756775,0.0,0.021095290780067444,0.0,0.0,0.0
108,0.019096767529845238,0.4861244261264801,0.0,0.0,0.0,0.2845255732536316,0.0,0.0,0.0,0.0,0.20807671546936035
109,0.0,0.210911363363266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7870431542396545
110,0.0,0.25221502780914307,0.0,0.7442939281463623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.027968937531113625,0.0,0.9468209743499756,0.0,0.0,0.0,0.0,0.021793829277157784,0.0,0.0
112,0.0,0.0,0.0,0.9959595203399658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.04616698622703552,0.3336451053619385,0.0,0.0,0.0,0.0,0.0,0.08654163777828217,0.0,0.0,0.5300616025924683
114,0.09864930808544159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.895031213760376
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9864253997802734,0.0
116,0.3113425076007843,0.0,0.0,0.0,0.1915024220943451,0.07778945565223694,0.0,0.3734029233455658,0.0,0.0,0.04412565007805824
117,0.06547631323337555,0.9153286814689636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.06286472082138062,0.0,0.0,0.8737074136734009,0.022317692637443542,0.0,0.0,0.0,0.0365561842918396
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799666404724121,0.0
120,0.0692388042807579,0.26879194378852844,0.0,0.0,0.5814195871353149,0.0,0.0,0.0,0.0,0.0,0.075935497879982
121,0.2244005650281906,0.0,0.6958847045898438,0.07256035506725311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799667596817017,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799666404724121,0.0
124,0.0,0.0,0.0,0.995557963848114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.9918442368507385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.19689436256885529,0.0,0.12335353344678879,0.0,0.0,0.6749057769775391,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.08770698308944702,0.0,0.21430692076683044,0.0,0.0,0.10864832252264023,0.0,0.0,0.5852726697921753
128,0.0,0.08025138080120087,0.34817254543304443,0.07474417239427567,0.0,0.0,0.0,0.21595340967178345,0.09412986040115356,0.0,0.18466158211231232
129,0.0,0.1662401258945465,0.0,0.663604199886322,0.1681545376777649,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.8383997678756714,0.15690194070339203,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9901363253593445,0.0
132,0.0,0.0,0.0,0.0,0.0,0.46042412519454956,0.4149322211742401,0.0,0.11531224101781845,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799667000770569,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.04918709024786949,0.0,0.0,0.0,0.9393526911735535
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799667596817017,0.0
136,0.0,0.0,0.0,0.9947025775909424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.9793166518211365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0760979875922203,0.0,0.9210793375968933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.9958947896957397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799667596817017,0.0
141,0.0,0.0,0.012453773990273476,0.9841798543930054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.8003906011581421,0.192356139421463,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9827085733413696,0.0
144,0.2934962213039398,0.0,0.0,0.0,0.0,0.0,0.40296950936317444,0.1638740450143814,0.0,0.0,0.11935217678546906
145,0.0,0.0,0.7627876400947571,0.0,0.0,0.23155644536018372,0.0,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.9947025775909424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986696183681488,0.0,0.0,0.0
148,0.0,0.024078525602817535,0.08128892630338669,0.0,0.0,0.8345255851745605,0.0,0.0,0.0,0.0,0.0576188825070858
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979380369186401
150,0.0,0.0,0.0,0.0,0.0,0.9747625589370728,0.0,0.0,0.02033558115363121,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799666404724121,0.0
152,0.5617941617965698,0.0,0.0,0.0,0.0,0.036353062838315964,0.0,0.19649745523929596,0.0,0.0,0.2043229341506958
153,0.28983214497566223,0.04678134620189667,0.0,0.0,0.0,0.568513035774231,0.0,0.0,0.0,0.0,0.09207405149936676
154,0.0,0.5697166919708252,0.0,0.05572830140590668,0.0,0.0,0.0,0.0,0.370617538690567,0.0,0.0
155,0.05802027881145477,0.0,0.0,0.10896401107311249,0.32967740297317505,0.0,0.0,0.4893342852592468,0.012159498408436775,0.0,0.0
156,0.01113105658441782,0.010741702280938625,0.011444443836808205,0.0,0.0,0.015670867636799812,0.0,0.8949349522590637,0.0,0.0,0.013381077907979488
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799667596817017,0.0
158,0.04961418733000755,0.0,0.13222277164459229,0.0,0.14990980923175812,0.0,0.0,0.5932895541191101,0.0,0.027057945728302002,0.04516806825995445
159,0.0,0.09774255752563477,0.0,0.06370925158262253,0.0,0.0,0.0,0.4253537654876709,0.40676963329315186,0.0,0.0
160,0.0,0.6940514445304871,0.0,0.0,0.0,0.0,0.0,0.0,0.25728532671928406,0.0,0.04527033865451813
161,0.0,0.6206555962562561,0.0,0.0,0.0,0.32108721137046814,0.0,0.0,0.0,0.0,0.054148077964782715
162,0.6172372102737427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3781488239765167
163,0.0,0.2294246405363083,0.0,0.7673740983009338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.7596419453620911,0.0,0.0,0.0,0.0,0.0,0.22338661551475525,0.0,0.0,0.0,0.0
165,0.3552238345146179,0.0,0.1801586002111435,0.026096969842910767,0.06499507278203964,0.0,0.0,0.32193610072135925,0.0,0.0,0.050372879952192307
166,0.0,0.0,0.07624048739671707,0.0,0.0,0.0,0.4178968071937561,0.0,0.0,0.0,0.5003069043159485
167,0.0,0.0,0.0,0.0,0.0,0.0,0.8947213888168335,0.0,0.0,0.0,0.10222166776657104
168,0.5297603011131287,0.0,0.0,0.0,0.0,0.0,0.24957607686519623,0.0,0.0,0.0,0.21540598571300507
169,0.0,0.2564781904220581,0.0,0.7392837405204773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.2900339961051941,0.0,0.7001863718032837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.3567742109298706,0.0,0.0,0.5797263979911804,0.06101130321621895,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.7171609997749329,0.028894158080220222,0.0,0.22740153968334198,0.02551787719130516,0.0,0.0
173,0.0,0.19602690637111664,0.08804678171873093,0.0,0.0,0.0,0.0,0.0,0.7143113613128662,0.0,0.0
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9907390475273132,0.0
175,0.0,0.0,0.0,0.9958049654960632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799666404724121,0.0
177,0.0,0.0,0.2355794459581375,0.14825555682182312,0.2123756855726242,0.0,0.0,0.3475763499736786,0.0,0.053000662475824356,0.0
178,0.31307289004325867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6835405826568604
179,0.9315205812454224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.02692747488617897,0.02598557062447071,0.027685048058629036,0.017544271424412727,0.02418837510049343,0.03789590299129486,0.02327314205467701,0.03570312634110451,0.017433732748031616,0.020848074927926064,0.7425152659416199
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799667596817017,0.0
182,0.0,0.37573733925819397,0.12055569887161255,0.0,0.0,0.0,0.0,0.0,0.5002980828285217,0.0,0.0
183,0.0,0.0,0.0,0.0,0.8374351859092712,0.0,0.0,0.0,0.0,0.0,0.15173979103565216
184,0.3232450783252716,0.0,0.0,0.0,0.0,0.5177742838859558,0.09478217363357544,0.0,0.0,0.0,0.06115337833762169
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9897355437278748,0.0
186,0.0,0.0,0.0,0.8032170534133911,0.19385580718517303,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0,0.614216148853302,0.0,0.0,0.3771219253540039,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799667000770569,0.0
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799667596817017,0.0
190,0.0,0.0,0.0,0.0,0.0,0.0,0.8947398662567139,0.0,0.0,0.0,0.1022031232714653
191,0.0,0.0,0.0,0.0,0.0,0.6756544709205627,0.0,0.0,0.0,0.0,0.31849443912506104
192,0.0,0.27529141306877136,0.6255742907524109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09775193780660629
193,0.0,0.0,0.3598678708076477,0.12759365141391754,0.0,0.0,0.1362680345773697,0.12019779533147812,0.0,0.0,0.2473101168870926
194,0.5554792881011963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4322173297405243
195,0.0,0.0,0.0,0.0,0.0,0.9167100787162781,0.0,0.07956957817077637,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799666404724121,0.0
197,0.0,0.0,0.11341963708400726,0.06990349292755127,0.0,0.8113185167312622,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04259056597948074,0.0,0.95399010181427
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6955761313438416,0.2992493510246277
200,0.8253395557403564,0.0,0.0,0.0,0.0,0.0,0.1703539937734604,0.0,0.0,0.0,0.0
201,0.0,0.0,0.08907772600650787,0.0,0.0,0.0,0.9055302143096924,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799667596817017,0.0
203,0.0,0.0,0.0,0.0,0.0,0.7849434018135071,0.19963602721691132,0.0,0.0,0.0,0.0
204,0.12116549164056778,0.0,0.0,0.0,0.0,0.7762273550033569,0.0,0.09897050261497498,0.0,0.0,0.0
205,0.0,0.6514654755592346,0.05507099628448486,0.04811872914433479,0.24234765768051147,0.0,0.0,0.0,0.0,0.0,0.0
206,0.1865227222442627,0.0,0.0,0.040523044764995575,0.10243344306945801,0.0,0.0,0.5478240251541138,0.0,0.0,0.12066826969385147
207,0.0,0.24397601187229156,0.0,0.7527153491973877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799667596817017,0.0
209,0.0,0.0,0.0,0.9958701729774475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.9877874255180359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.18844985961914062,0.0,0.0,0.0,0.8070244193077087
212,0.0,0.0,0.0,0.9962182641029358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.9960833787918091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.02907644212245941,0.5403217673301697,0.0,0.0,0.06610683351755142,0.0,0.0,0.36377787590026855,0.0,0.0,0.0
215,0.0,0.31324467062950134,0.06821439415216446,0.0,0.0,0.0,0.0,0.0,0.6163457036018372,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799667596817017,0.0
217,0.15874013304710388,0.07384215295314789,0.0,0.0,0.0,0.18073591589927673,0.0,0.030728045850992203,0.0,0.0,0.5550139546394348
218,0.0,0.0,0.24140635132789612,0.0,0.0,0.649520754814148,0.10631929337978363,0.0,0.0,0.0,0.0
219,0.0,0.4017297029495239,0.0,0.0,0.0,0.0,0.32962876558303833,0.0,0.0,0.0,0.26390260457992554
220,0.0,0.6749023795127869,0.0,0.32310807704925537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9866636395454407,0.0
222,0.0,0.0,0.0,0.0,0.0,0.25926893949508667,0.0,0.6931901574134827,0.0,0.0,0.0
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799667596817017,0.0
224,0.041842538863420486,0.08388429880142212,0.0537642240524292,0.761701762676239,0.056846391409635544,0.0,0.0,0.0,0.0,0.0,0.0
225,0.0,0.0,0.0,0.0,0.4412710666656494,0.0,0.3364078998565674,0.0,0.0,0.0,0.21517278254032135
226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799667596817017,0.0
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9742472767829895,0.0,0.0,0.0
228,0.0,0.3010217845439911,0.0,0.10178149491548538,0.1400110125541687,0.0,0.0,0.0,0.0,0.0983145609498024,0.35419589281082153
229,0.0,0.0,0.8824682831764221,0.02896777167916298,0.0,0.0,0.0,0.08589822053909302,0.0,0.0,0.0
230,0.0,0.0,0.0,0.9960015416145325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799667596817017,0.0
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9853734970092773,0.0
233,0.10421209782361984,0.026650726795196533,0.21521562337875366,0.0,0.0,0.4180459976196289,0.0,0.11569593846797943,0.0,0.0,0.11894455552101135
234,0.3739687204360962,0.0,0.0,0.0,0.3751451373100281,0.0,0.0,0.17953571677207947,0.0,0.06354742497205734,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9858972430229187,0.0
236,0.0,0.0,0.9568770527839661,0.02853202447295189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799666404724121,0.0
